deals.id,deals.cat_id,deals.fee_curr_id,deals.name,deals.name2,deals.show_text,deals.wants,deals.used,deals.is_shop,deals.not_gifted,deals.url,deals.my_client,deals.icon,deals.img,deals.template_,deals.calcs_,deals.min_pay,deals.max_pay,deals.fee,deals.tax,deals.fee_min,deals.fee_max,deals.average_,deals.count_
832,1,2,Квитанции,Kvitancii,<NULL>,14,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0420\u0430\u0441\u0447\u0435\u0442\u043d\u044b\u0439 \u0441\u0447\u0435\u0442:"", ""n"": ""acc1""}, {""l"": ""\u0418\u041d\u041d \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc2""}, {""l"": ""\u041d\u0430\u0437\u0432\u0430\u043d\u0438\u0435 \u043e\u0440\u0433\u0430\u043d\u0438\u0437\u0430\u0446\u0438\u0438:"", ""n"": ""acc3""}, {""l"": ""\u0411\u0418\u041a \u0431\u0430\u043d\u043a\u0430 \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f:"", ""n"": ""acc4""}, {""l"": ""\u0424\u0418\u041e \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0430:"", ""n"": ""acc5""}, {""l"": ""\u0410\u0434\u0440\u0435\u0441 \u043f\u043b\u0430\u0442\u0435\u043b\u044c\u0449\u0438\u043a\u0430"", ""n"": ""acc6""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f:"", ""n"": ""acc7""}, {""l"": ""\u0418\u043c\u044f:"", ""n"": ""acc8""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e:"", ""n"": ""acc9""}, {""l"": ""\u0420\u0435\u0433\u0438\u043e\u043d:"", ""n"": ""acc10""}, {""l"": ""\u0410\u0434\u0440\u0435\u0441: (\u043d\u0430\u0441\u0435\u043b\u0435\u043d\u043d\u044b\u0439 \u043f\u0443\u043d\u043a\u0442)"", ""n"": ""acc11""}, {""l"": "" (\u0443\u043b\u0438\u0446\u0430, \u0434\u043e\u043c, \u043a\u0432\u0430\u0440\u0442\u0438\u0440\u0430)"", ""n"": ""acc12""}, {""l"": ""\u041a\u0430\u0442\u0435\u0433\u043e\u0440\u0438\u044f"", ""n"": ""acc13""}, {""l"": ""\u0412\u043b\u0430\u0434\u0435\u043b\u0435\u0446 \u0436\u0438\u043b\u044c\u044f""}, {""l"": "" (\u0424\u0430\u043c\u0438\u043b\u0438\u044f)"", ""n"": ""acc14""}, {""l"": "" (\u0418)"", ""n"": ""acc15""}, {""l"": "" (\u041e)"", ""n"": ""acc16""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0438\u0437 \u043a\u0432\u0438\u0442\u0430\u043d\u0446\u0438\u0438 (\u043d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430, \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430 \u0438\u043b\u0438 \u043a\u043e\u0434 \u0438\u0437 \u043a\u0432\u0438\u0442\u0430\u043d\u0446\u0438\u0438)"", ""n"": ""acc17""}, {""l"": ""\u041f\u0435\u0440\u0438\u043e\u0434 \u043e\u043f\u043b\u0430\u0442\u044b""}, {""n"": ""acc18""}, {""n"": ""acc19""}, {""l"": ""\u041d\u0430\u0437\u043d\u0430\u0447\u0435\u043d\u0438\u0435 \u043f\u043b\u0430\u0442\u0435\u0436\u0430:"", ""n"": ""acc20""}, {""l"": ""\u041d\u0430\u0437\u043d\u0430\u0447\u0435\u043d\u0438\u0435 \u043f\u043b\u0430\u0442\u0435\u0436\u0430 (\u043c\u0430\u043a\u0441\u0438\u043c\u0443\u043c 189 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432 (\u043e\u0441\u0442\u0430\u043b\u043e\u0441\u044c 189))"", ""n"": ""acc21""}, {""l"": ""\u041d\u0430\u0437\u043d\u0430\u0447\u0435\u043d\u0438\u0435 \u043f\u043b\u0430\u0442\u0435\u0436\u0430 (\n\t\t\u043c\u0430\u043a\u0441\u0438\u043c\u0443\u043c 40 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432 (\u043e\u0441\u0442\u0430\u043b\u043e\u0441\u044c 40))"", ""n"": ""acc22""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
833,1,2,Налоги,Nalogi,<NULL>,123,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0422\u0438\u043f \u043f\u043b\u0430\u0442\u0435\u0436\u0430:"", ""n"": ""acc1""}, {""l"": ""\u041d\u0430\u043b\u043e\u0433:"", ""n"": ""acc2""}, {""l"": ""\u0420\u0435\u0433\u0438\u043e\u043d/\u043e\u0431\u043b\u0430\u0441\u0442\u044c:"", ""n"": ""acc3""}, {""l"": ""\u041d\u0430\u043b\u043e\u0433\u043e\u0432\u0430\u044f \u0438\u043d\u0441\u043f\u0435\u043a\u0446\u0438\u044f:"", ""n"": ""acc4""}, {""l"": ""\u041e\u041a\u0410\u0422\u041e \u0438\u043b\u0438 \u041e\u041a\u0422\u041c\u041e: (\u0421\u043c\u043e\u0442\u0440\u0438\u0442\u0435 \u043f\u043e\u043b\u0435 105 \u043a\u0432\u0438\u0442\u0430\u043d\u0446\u0438\u0438)"", ""n"": ""acc5""}, {""l"": ""\u041a\u0411\u041a: (20 \u0446\u0438\u0444\u0440. \u0421\u043c\u043e\u0442\u0440\u0438\u0442\u0435 \u043f\u043e\u043b\u0435 104 \u043a\u0432\u0438\u0442\u0430\u043d\u0446\u0438\u0438)"", ""n"": ""acc6""}, {""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f:"", ""n"": ""acc7""}, {""l"": ""\u0418\u043c\u044f:"", ""n"": ""acc8""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e:"", ""n"": ""acc9""}, {""l"": ""\u0418\u041d\u041d: (12 \u0446\u0438\u0444\u0440)"", ""n"": ""acc10""}, {""l"": ""\u0420\u0435\u0433\u0438\u0441\u0442\u0440\u0430\u0446\u0438\u043e\u043d\u043d\u044b\u0439 \u043d\u043e\u043c\u0435\u0440 \u0432 \u041f\u0424\u0420: (12 \u0446\u0438\u0444\u0440)"", ""n"": ""acc11""}, {""l"": ""\u041d\u0430\u043b\u043e\u0433\u043e\u0432\u044b\u0439 \u043f\u0435\u0440\u0438\u043e\u0434: (\u0421\u043c\u043e\u0442\u0440\u0438\u0442\u0435 \u043f\u043e\u043b\u0435 107 \u043a\u0432\u0438\u0442\u0430\u043d\u0446\u0438\u0438 (\u043d\u0430\u043f\u0440\u0438\u043c\u0435\u0440, 01.09.2011))"", ""n"": ""acc12""}, {""l"": ""\u041d\u0430\u043b\u043e\u0433\u043e\u0432\u044b\u0439 \u043f\u0435\u0440\u0438\u043e\u0434:"", ""n"": ""acc13""}, {""n"": ""acc14""}, {""l"": ""\u0413\u043e\u0434 \u0440\u043e\u0436\u0434\u0435\u043d\u0438\u044f: (30.07.1987)"", ""n"": ""acc15""}, {""l"": ""\u0420\u0435\u0433\u0438\u043e\u043d:"", ""n"": ""acc16""}, {""l"": ""\u0410\u0434\u0440\u0435\u0441: (\u041d\u0430\u0441\u0435\u043b\u0435\u043d\u043d\u044b\u0439 \u043f\u0443\u043d\u043a\u0442)"", ""n"": ""acc17""}, {""l"": "" (\u0423\u043b\u0438\u0446\u0430, \u0434\u043e\u043c, \u043a\u0432\u0430\u0440\u0442\u0438\u0440\u0430)"", ""n"": ""acc18""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
834,1,2,Домен .рф за Яндекс.Деньги,Domen .rf za Yandeks.Dengi,<NULL>,91,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": "" (\u0412\u0432\u0435\u0434\u0438\u0442\u0435 \u043d\u0430\u0437\u0432\u0430\u043d\u0438\u0435 \u0434\u043e\u043c\u0435\u043d\u0430)"", ""n"": ""acc1""}, {""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
835,3,2,ЮТК (услуги ОАО «Ростелеком»),YuTK (uslugi OAO _Rostelekom_),<NULL>,250,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (8\u0445\u0445\u0445\u0445\u0445\u0445\u0445\u0445\u0445)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
836,1,2,ЮТК (аренда оборудования),YuTK (arenda oborudovaniya),<NULL>,82,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (8\u0445\u0445\u0445\u0445\u0445\u0445\u0445\u0445\u0445)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
837,1,2,ЮТК (услуги ОАО «МТТ»),YuTK (uslugi OAO _MTT_),<NULL>,87,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (8\u0445\u0445\u0445\u0445\u0445\u0445\u0445\u0445\u0445)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
838,1,2,"ОАО «СЗТ», услуги ОАО «МТТ» (Петербургский филиал)","OAO _SZT_, uslugi OAO _MTT_ (Peterburgskiy filial)",<NULL>,84,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (10 \u0446\u0438\u0444\u0440 \u0432 \u0444\u043e\u0440\u043c\u0430\u0442\u0435 812xxxxxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
839,3,2,"ОАО «СЗТ», услуги ОАО «Ростелеком» (Петербургский ","OAO _SZT_, uslugi OAO _Rostelekom_ (Peterburgskiy ",<NULL>,254,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
840,1,2,SMS-информирование: управление подпиской,SMS-informirovanie: upravlenie podpiskoy,<NULL>,182,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041a \u0432\u0430\u0448\u0435\u043c\u0443 \u0441\u0447\u0435\u0442\u0443 \u043f\u0440\u0438\u0432\u044f\u0437\u0430\u043d \u0442\u0435\u043b\u0435\u0444\u043e\u043d"", ""n"": ""acc1""}, {""l"": ""\u041f\u043e\u0434\u043f\u0438\u0441\u043a\u0430 \u043e\u043f\u043b\u0430\u0447\u0435\u043d\u0430 \u0434\u043e"", ""n"": ""acc2""}, {""l"": ""\u0420\u0430\u0441\u0445\u043e\u0434\u043d\u044b\u0435 \u043e\u043f\u0435\u0440\u0430\u0446\u0438\u0438"", ""n"": ""acc3""}, {""l"": ""\u041f\u043e\u043f\u043e\u043b\u043d\u0435\u043d\u0438\u044f"", ""n"": ""acc4""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
841,1,2,Предложите нам магазин,Predlozhite nam magazin,<NULL>,87,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u0430\u0437\u0432\u0430\u043d\u0438\u0435 \u043c\u0430\u0433\u0430\u0437\u0438\u043d\u0430:* (\u041e\u041e\u041e \u00ab\u0420\u043e\u0433\u0430\u043b\u0438\u043a\u00bb)"", ""n"": ""acc1""}, {""l"": ""\u0427\u0442\u043e \u0442\u0430\u043c \u043f\u0440\u043e\u0434\u0430\u0435\u0442\u0441\u044f:* (\u041a\u0432\u0430\u0434\u0440\u0430\u0442\u043d\u044b\u0435 \u0431\u0443\u0431\u043b\u0438\u043a\u0438)"", ""n"": ""acc2""}, {""l"": ""\u0410\u0434\u0440\u0435\u0441 \u0441\u0430\u0439\u0442\u0430:* (http://www.url.ru)"", ""n"": ""acc3""}, {""l"": ""\u0427\u0435\u043c \u0432\u0430\u043c \u043d\u0440\u0430\u0432\u0438\u0442\u0441\u044f \u044d\u0442\u043e\u0442 \u043c\u0430\u0433\u0430\u0437\u0438\u043d:"", ""n"": ""acc4""}, {""l"": ""\u042d\u043b\u0435\u043a\u0442\u0440\u043e\u043d\u043d\u0430\u044f \u043f\u043e\u0447\u0442\u0430:*"", ""n"": ""acc5""}, {""n"": ""acc6""}, {""n"": ""acc7""}, {""n"": ""acc8""}, {""n"": ""acc9""}, {""n"": ""acc10""}, {""n"": ""acc11""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
842,1,2,Оплата услуг КТВ,Oplata uslug KTV,<NULL>,93,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
843,3,2,Горсвязь Новосибирск,Gorsvyaz Novosibirsk,<NULL>,272,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0422\u0435\u043b\u0435\u0444\u043e\u043d (\u043c\u043e\u0431\u0438\u043b\u044c\u043d\u044b\u0439 \u0438\u043b\u0438 \u0433\u043e\u0440\u043e\u0434\u0441\u043a\u043e\u0439):"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
844,1,2,Диван-ТВ Новосибирск ,Divan-TV Novosibirsk ,<NULL>,111,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0414\u043e\u0433\u043e\u0432\u043e\u0440 \u0438\u043b\u0438 \u043c\u043e\u0431.\u0442\u0435\u043b\u0435\u0444\u043e\u043d:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
845,3,2,ДОМ.RU Новосибирск,DOM.RU Novosibirsk,<NULL>,227,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0414\u043e\u0433\u043e\u0432\u043e\u0440 \u0438\u043b\u0438 \u043c\u043e\u0431.\u0442\u0435\u043b\u0435\u0444\u043e\u043d:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
846,3,2,Твое ТВ (Новосибирск),Tvoe TV (Novosibirsk),<NULL>,244,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b/\u0441:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
847,3,2,Твой Интернет (Новосибирск),Tvoy Internet (Novosibirsk),<NULL>,248,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b/\u0441:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
848,1,2,ТВОЙнэт,TVOYnet,<NULL>,90,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0443\u0447\u0435\u0442\u043d\u043e\u0439 \u0437\u0430\u043f\u0438\u0441\u0438: (\u043e\u0442 6 \u0434\u043e 9 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
849,1,2,Amway,Amway,<NULL>,237,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u041d\u041f\u0410:"", ""n"": ""acc1""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0437\u0430\u043a\u0430\u0437\u0430:"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
850,1,2,ТК «Подмосковье»,TK _Podmoskove_,<NULL>,78,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (xx-xxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
851,1,2,Ingamba.ru,Ingamba.ru,<NULL>,235,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
852,3,2,Тема Телеком,Tema Telekom,<NULL>,246,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 (9 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
853,1,2,Элайн GSM,Elayn GSM,<NULL>,80,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (3 \u0446\u0438\u0444\u0440\u044b)"", ""n"": ""acc1""}, {""l"": "" (7 \u0446\u0438\u0444\u0440)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
854,1,2,Тамбов GSM,Tambov GSM,<NULL>,85,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430:""}, {""l"": "" (902)"", ""n"": ""acc1""}, {""l"": "" (7 \u0446\u0438\u0444\u0440)"", ""n"": ""acc2""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
855,1,2,FarmVille,FarmVille,<NULL>,246,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
856,1,2,Perpetuum Online,Perpetuum Online,<NULL>,201,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
857,3,2,ВоенТелеком.Интернет,VoenTelekom.Internet,<NULL>,260,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b/\u0441: (6 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
858,3,2,ВоенТелеком.Телефония,VoenTelekom.Telefoniya,<NULL>,266,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b/\u0441: (6 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
859,6,2,Мосэнергосбыт (клон),Mosenergosbyt (klon),,0,False,<NULL>,False,,False,deals.icon.be76abd96b99a084.6d6f73656e6572676f736275742e676966.gif,,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0430\u0431\u043e\u043d\u0435\u043d\u0442\u0430:"", ""n"": ""acc1""}, {""l"": ""\u041a\u043e\u0434 \u043f\u043b\u0430\u0442\u0435\u0436\u0430:"", ""n"": ""acc2""}, {""l"": ""\u041e\u043f\u043b\u0430\u0442\u0430 \u0437\u0430:"", ""n"": ""acc3""}, {""n"": ""acc4""}, {""l"": ""\u0421\u0447\u0435\u0442\u0447\u0438\u043a (\u0442\u0435\u043a\u0443\u0449\u0435\u0435 \u043f\u043e\u043a\u0430\u0437\u0430\u043d\u0438\u0435):"", ""n"": ""acc5""}]",<NULL>,33.00,13000.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
860,10,2,Kaspersky Mobile Security 9,Kaspersky Mobile Security 9,<NULL>,306,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,3333.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
861,3,2,Интернет ДОМ.RU Екатеринбург,Internet DOM.RU Ekaterinburg,<NULL>,255,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u043e\u0442 1 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
947,1,2,The Sims Medieval,The Sims Medieval,<NULL>,95,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
862,3,2,Интернет ДОМ.RU Ярославль,Internet DOM.RU Yaroslavl,<NULL>,264,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u043e\u0442 1 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
863,3,2,Интернет ДОМ.RU Санкт-Петербург,Internet DOM.RU Sankt-Peterburg,<NULL>,255,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u043e\u0442 2 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
864,3,2,Домашний телефон ДОМ.RU Екатеринбург,Domashniy telefon DOM.RU Ekaterinburg,<NULL>,250,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (\u043e\u0442 2 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
865,3,2,Домашний телефон ДОМ.RU Санкт-Петербург,Domashniy telefon DOM.RU Sankt-Peterburg,<NULL>,260,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430: (\u043e\u0442 2 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
866,3,2,Кабельное ТВ ДОМ.RU Екатеринбург,Kabelnoe TV DOM.RU Ekaterinburg,<NULL>,261,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u043e\u0442 1 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
867,3,2,Кабельное ТВ ДОМ.RU Ярославль,Kabelnoe TV DOM.RU Yaroslavl,<NULL>,250,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u043e\u0442 1 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
868,3,2,Кабельное ТВ ДОМ.RU Санкт-Петербург,Kabelnoe TV DOM.RU Sankt-Peterburg,<NULL>,261,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (\u043e\u0442 2 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
869,3,2,КРЕДО-ТЕЛЕКОМ,KREDO-TELEKOM,<NULL>,254,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (xx-xxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
870,1,2,DC Universe Online,DC Universe Online,<NULL>,248,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}, {""n"": ""acc2""}, {""n"": ""acc3""}, {""n"": ""acc4""}, {""n"": ""acc5""}, {""n"": ""acc6""}, {""n"": ""acc7""}, {""n"": ""acc8""}, {""n"": ""acc9""}, {""n"": ""acc10""}, {""n"": ""acc11""}, {""n"": ""acc12""}, {""n"": ""acc13""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
871,1,2,Global Agenda,Global Agenda,<NULL>,260,True,<NULL>,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,1777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
